common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,fl_reg,wp_int,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
STINGRAY GENUS,2019111273wdS:8AM-8PM,2019612731515620191107,2019,12,3,5,1515620191107004,6,6,wd,8713050100,0,1,0,0,0,1,0,0,0,0,7,11,8,73857.545556,73857.545556,1,0,0,0,2019111273wdS:8AM-8PM,,0,05/04/2021
OYSTER TOADFISH,2019111273wdS:8AM-8PM,2019612731515620191107,2019,12,3,5,1515620191107005,6,6,wd,8783010201,0,1,0,0,0,1,0,0,0,0,7,11,8,73857.545556,73857.545556,1,0,0,0,2019111273wdS:8AM-8PM,,0,05/04/2021
PINFISH,2019111273wdS:8AM-8PM,2019612731515620191107,2019,12,3,5,1515620191107005,6,6,wd,8835430201,0,1,0,0,0,1,0,0,0,0,7,11,8,73857.545556,73857.545556,1,0,0,0,2019111273wdS:8AM-8PM,,0,05/04/2021
GAFFTOPSAIL CATFISH,2019111273wdS:8AM-8PM,2019612731515620191107,2019,12,3,5,1515620191107006,6,6,wd,8777180101,0,1,0,0,0,1,0,0,0,0,7,11,8,73857.545556,73857.545556,1,0,0,0,2019111273wdS:8AM-8PM,,0,05/04/2021
,2019121273weS:8AM-8PM,2019612731515620191201,2019,12,3,5,1515620191201001,6,6,we,,0,0,0,0,0,0,0,0,0,0,7,12,8,6316.9462281,6316.9462281,0,0,0,0,2019121273weS:8AM-8PM,,0,05/04/2021
PIGFISH,2019121273weS:8AM-8PM,2019612731515620191201,2019,12,3,5,1515620191201002,6,6,we,8835400201,0,3,0,0,0,3,0,0,0,0,7,12,8,6316.9462281,6316.9462281,3,0,0,0,2019121273weS:8AM-8PM,,0,05/04/2021
,2019121273weS:8AM-8PM,2019612731515620191214,2019,12,3,5,1515620191214001,6,6,we,,0,0,0,0,0,0,0,0,0,0,7,12,8,43477.468046,43477.468046,0,0,0,0,2019121273weS:8AM-8PM,,0,05/04/2021
PINFISH,2019121273weS:8AM-8PM,2019612731515620191214,2019,12,3,5,1515620191214002,6,6,we,8835430201,0,1,0,0,0,1,0,0,0,0,7,12,8,43477.468046,43477.468046,1,0,0,0,2019121273weS:8AM-8PM,,0,05/04/2021
,2019121273weS:8AM-8PM,2019612731515620191214,2019,12,3,5,1515620191214003,6,6,we,,0,0,0,0,0,0,0,0,0,0,7,12,8,43477.468046,43477.468046,0,0,0,0,2019121273weS:8AM-8PM,,0,05/04/2021
,2019121273weS:8AM-8PM,2019612731515620191214,2019,12,3,5,1515620191214004,6,6,we,,0,0,0,0,0,0,0,0,0,0,7,12,8,43477.468046,43477.468046,0,0,0,0,2019121273weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2019121253wdS:8AM-8PM,2019612531534720191216,2019,12,3,5,1534720191216001,6,6,wd,8835280303,0,5,0,0,0,5,0,0,0,0,5,12,8,2215.1170838,2215.1170838,5,0,0,0,2019121253wdS:8AM-8PM,,0,05/04/2021
MUTTON SNAPPER,2019121253wdS:8AM-8PM,2019612531534720191216,2019,12,3,5,1534720191216001,6,6,wd,8835360103,0,2,0,0,0,2,0,0,0,0,5,12,8,2215.1170838,2215.1170838,2,0,0,0,2019121253wdS:8AM-8PM,,0,05/04/2021
LANE SNAPPER,2019121253wdS:8AM-8PM,2019612531534720191216,2019,12,3,5,1534720191216001,6,6,wd,8835360112,0,1,0,0,0,1,0,0,0,0,5,12,8,2215.1170838,2215.1170838,1,0,0,0,2019121253wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019111263weS:8AM-8PM,2019612631554220191101,2019,12,3,5,1554220191101001,6,6,we,8777180202,0,2,0,0,0,2,0,0,0,0,6,11,8,5615.4985792,5615.4985792,2,0,0,0,2019111263weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2019111263weS:8AM-8PM,2019612631554220191101,2019,12,3,5,1554220191101001,6,6,we,8835280303,0,2,0,0,0,2,0,0,0,0,6,11,8,5615.4985792,5615.4985792,2,0,0,0,2019111263weS:8AM-8PM,,0,05/04/2021
,2019111263weS:8AM-8PM,2019612631554220191101,2019,12,3,5,1554220191101002,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,11,8,18944.849147,18944.849147,0,0,0,0,2019111263weS:8AM-8PM,,0,05/04/2021
,2019111263weS:8AM-8PM,2019612631554220191101,2019,12,3,5,1554220191101003,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,11,8,18944.849147,18944.849147,0,0,0,0,2019111263weS:8AM-8PM,,0,05/04/2021
PORKFISH,2019111263weS:8AM-8PM,2019612631562720191111,2019,12,3,5,1562720191111002,6,6,we,8835400306,1,0,0,1,0,0,236,0.34,0,0,6,11,8,2082.0897482,2082.0897482,1,0.34,236,1,2019111263weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2019111273weS:8AM-8PM,2019612731563220191115,2019,12,3,5,1563220191115002,6,6,we,8835250101,0,1,0,0,0,1,0,0,0,0,7,11,8,14969.127159,14969.127159,1,0,0,0,2019111273weS:8AM-8PM,,0,05/04/2021
RED DRUM,2019111273weS:8AM-8PM,2019612731563220191115,2019,12,3,5,1563220191115002,6,6,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,11,8,14969.127159,14969.127159,1,0,0,0,2019111273weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121273weS:8AM-8PM,2019612731563220191220,2019,12,3,5,1563220191220001,6,6,we,8835440102,0,1,0,0,0,1,0,0,0,0,7,12,8,3103.388325,3103.388325,1,0,0,0,2019121273weS:8AM-8PM,,0,05/04/2021
SAND SEATROUT,2019121273weS:8AM-8PM,2019612731563220191220,2019,12,3,5,1563220191220001,6,6,we,8835440106,6,0,0,6,0,0,1651,1.32,0,0,7,12,8,3103.388325,3103.388325,6,1.32,1651,6,2019121273weS:8AM-8PM,,0,05/04/2021
SOUTHERN KINGFISH,2019121273weS:8AM-8PM,2019612731563220191220,2019,12,3,5,1563220191220001,6,6,we,8835440601,2,0,0,2,0,0,530,0.42,0,0,7,12,8,3103.388325,3103.388325,2,0.42,530,2,2019121273weS:8AM-8PM,,0,05/04/2021
SNAPPER FAMILY,2019111253weS:8AM-8PM,2019612531579320191130,2019,12,3,5,1579320191130001,6,6,we,8835360000,0,1,0,0,0,1,0,0,0,0,5,11,8,3315.5013159,3315.5013159,1,0,0,0,2019111253weS:8AM-8PM,,0,05/04/2021
YELLOWTAIL SNAPPER,2019111253weS:8AM-8PM,2019612531579320191130,2019,12,3,5,1579320191130001,6,6,we,8835360401,0,1,0,0,0,1,0,0,0,0,5,11,8,3315.5013159,3315.5013159,1,0,0,0,2019111253weS:8AM-8PM,,0,05/04/2021
PARROTFISH FAMILY,2019111253weS:8AM-8PM,2019612531579320191130,2019,12,3,5,1579320191130001,6,6,we,8839030000,0,1,0,0,0,1,0,0,0,0,5,11,8,3315.5013159,3315.5013159,1,0,0,0,2019111253weS:8AM-8PM,,0,05/04/2021
SNAPPER FAMILY,2019111253weS:8AM-8PM,2019612531579320191130,2019,12,3,5,1579320191130002,6,6,we,8835360000,0,1,0,0,0,1,0,0,0,0,5,11,8,3315.5013159,3315.5013159,1,0,0,0,2019111253weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121263weS:8AM-8PM,2019612631581320191213,2019,12,3,5,1581320191213001,6,6,we,8835440102,0,12,0,0,0,12,0,0,0,0,6,12,8,2176.3213517,2176.3213517,12,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121273weS:8AM-8PM,2019612731581420191227,2019,12,3,5,1581420191227026,6,6,we,,0,0,0,0,0,0,0,0,0,0,7,12,8,5961.3999562,5961.3999562,0,0,0,0,2019121273weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2019111263weS:8AM-8PM,2019612631583820191101,2019,12,3,5,1583820191101001,6,6,we,8835010105,0,1,0,0,0,1,0,0,0,0,6,11,8,1371.3243127,1371.3243127,1,0,0,0,2019111263weS:8AM-8PM,,0,05/04/2021
,2019111263weS:8AM-8PM,2019612631583820191101,2019,12,3,5,1583820191101002,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,11,8,1371.3243127,1371.3243127,0,0,0,0,2019111263weS:8AM-8PM,,0,05/04/2021
,2019111263weS:8AM-8PM,2019612631583820191111,2019,12,3,5,1583820191111016,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,11,8,979.16214148,979.16214148,0,0,0,0,2019111263weS:8AM-8PM,,0,05/04/2021
,2019111263wdS:8AM-8PM,2019612631583820191126,2019,12,3,5,1583820191126001,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,11,8,2634.725904,2634.725904,0,0,0,0,2019111263wdS:8AM-8PM,,0,05/04/2021
,2019111263wdS:8AM-8PM,2019612631583820191126,2019,12,3,5,1583820191126002,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,11,8,2634.725904,2634.725904,0,0,0,0,2019111263wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2019111263wdS:8AM-8PM,2019612631583820191126,2019,12,3,5,1583820191126003,6,6,wd,8835360102,0,3,0,0,0,3,0,0,0,0,6,11,8,2634.725904,2634.725904,3,0,0,0,2019111263wdS:8AM-8PM,,0,05/04/2021
LANE SNAPPER,2019111263wdS:8AM-8PM,2019612631583820191126,2019,12,3,5,1583820191126003,6,6,wd,8835360112,0,2,0,0,0,2,0,0,0,0,6,11,8,2634.725904,2634.725904,2,0,0,0,2019111263wdS:8AM-8PM,,0,05/04/2021
PINFISH,2019111263wdS:8AM-8PM,2019612631583820191126,2019,12,3,5,1583820191126003,6,6,wd,8835430201,5,12,13,5,13,12,633.33333333,0.2007581336,1646.6666667,0.5219711474,6,11,8,2634.725904,2634.725904,30,0.722729281,2280,18,2019111263wdS:8AM-8PM,,0,05/04/2021
,2019121263wdS:8AM-8PM,2019612631583820191211,2019,12,3,5,1583820191211001,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,12,8,9480.0117137,9480.0117137,0,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121263wdS:8AM-8PM,2019612631583820191211,2019,12,3,5,1583820191211002,6,6,wd,8835440102,0,1,0,0,0,1,0,0,0,0,6,12,8,9480.0117137,9480.0117137,1,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2019121263wdS:8AM-8PM,2019612631583820191211,2019,12,3,5,1583820191211013,6,6,wd,8835440600,0,1,0,0,0,1,0,0,0,0,6,12,8,9480.0117137,9480.0117137,1,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215001,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,1919.6724834,1919.6724834,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215002,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,1919.6724834,1919.6724834,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
ROCK HIND,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215003,6,6,we,8835020402,0,1,0,0,0,1,0,0,0,0,6,12,8,1919.6724834,1919.6724834,1,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215004,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,1919.6724834,1919.6724834,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215005,6,6,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,12,8,1919.6724834,1919.6724834,1,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215006,6,6,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,12,8,1919.6724834,1919.6724834,1,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
SPANISH MACKEREL,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215006,6,6,we,8850030502,0,1,0,0,0,1,0,0,0,0,6,12,8,1919.6724834,1919.6724834,1,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215007,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,1919.6724834,1919.6724834,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
LEFTEYE FLOUNDER GENUS,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215008,6,6,we,8857030300,0,0,1,0,1,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,1,0,0,1,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215009,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215010,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215011,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215012,6,6,we,8835280303,0,2,0,0,0,2,0,0,0,0,6,12,8,2212.4337306,2212.4337306,2,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215013,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215014,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215015,6,6,we,8835430301,4,0,0,4,0,0,1255,3.2,0,0,6,12,8,2212.4337306,2212.4337306,4,3.2,1255,4,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215016,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215017,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215018,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215019,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215020,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215021,6,6,we,8835430301,8,6,0,8,0,6,2675.4285714,7.52,0,0,6,12,8,2212.4337306,2212.4337306,14,7.52,2675.4285714,8,2019121263weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215022,6,6,we,8835430301,8,1,0,8,0,1,2726.4,7.808,0,0,6,12,8,2212.4337306,2212.4337306,9,7.808,2726.4,8,2019121263weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215023,6,6,we,8835430301,8,1,0,8,0,1,2771.2,8.064,0,0,6,12,8,2212.4337306,2212.4337306,9,8.064,2771.2,8,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215024,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215025,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191215,2019,12,3,5,1583820191215026,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,2212.4337306,2212.4337306,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263wdS:8AM-8PM,2019612631583820191216,2019,12,3,5,1583820191216001,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,12,8,9429.5453406,9429.5453406,0,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
,2019121263wdS:8AM-8PM,2019612631583820191216,2019,12,3,5,1583820191216006,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,12,8,11519.207562,11519.207562,0,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
,2019121263wdS:8AM-8PM,2019612631583820191216,2019,12,3,5,1583820191216007,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,12,8,11519.207562,11519.207562,0,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
NORTHERN KINGFISH,2019121263weS:8AM-8PM,2019612631583820191220,2019,12,3,5,1583820191220001,6,6,we,8835440603,3,0,0,3,0,0,572,0.2643767896,0,0,6,12,8,43477.468047,43477.468047,3,0.2643767896,572,3,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191229,2019,12,3,5,1583820191229001,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,13394.944889,13394.944889,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
BLACK DRUM,2019121263weS:8AM-8PM,2019612631583820191229,2019,12,3,5,1583820191229002,6,6,we,8835440801,0,1,0,0,0,1,0,0,0,0,6,12,8,13394.944889,13394.944889,1,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191229,2019,12,3,5,1583820191229003,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,13394.944889,13394.944889,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
,2019121263weS:8AM-8PM,2019612631583820191229,2019,12,3,5,1583820191229004,6,6,we,,0,0,0,0,0,0,0,0,0,0,6,12,8,13394.944889,13394.944889,0,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
BLACK DRUM,2019121263weS:8AM-8PM,2019612631583820191229,2019,12,3,5,1583820191229005,6,6,we,8835440801,0,1,0,0,0,1,0,0,0,0,6,12,8,13394.944889,13394.944889,1,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
GAFFTOPSAIL CATFISH,2019121263weS:8AM-8PM,2019612631583820191229,2019,12,3,5,1583820191229006,6,6,we,8777180101,0,1,0,0,0,1,0,0,0,0,6,12,8,13394.944889,13394.944889,1,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019121263weS:8AM-8PM,2019612631583820191229,2019,12,3,5,1583820191229006,6,6,we,8835430301,1,1,0,1,0,1,361,1.14,0,0,6,12,8,13394.944889,13394.944889,2,1.14,361,1,2019121263weS:8AM-8PM,,0,05/04/2021
RED DRUM,2019121263weS:8AM-8PM,2019612631583820191229,2019,12,3,5,1583820191229006,6,6,we,8835440901,0,1,0,0,0,1,0,0,0,0,6,12,8,13394.944889,13394.944889,1,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019121263weS:8AM-8PM,2019612631583820191229,2019,12,3,5,1583820191229007,6,6,we,8777180202,0,8,0,0,0,8,0,0,0,0,6,12,8,13394.944889,13394.944889,8,0,0,0,2019121263weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230001,6,6,wd,8835430301,2,3,0,2,0,3,665,1.7,0,0,6,12,8,26462.517042,26462.517042,5,1.7,665,2,2019121263wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230002,6,6,wd,8777180202,0,6,0,0,0,6,0,0,0,0,6,12,8,26462.517042,26462.517042,6,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
FLORIDA POMPANO,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230002,6,6,wd,8835280901,0,0,2,0,2,0,0,0,624,1.32,6,12,8,26462.517042,26462.517042,2,1.32,624,2,2019121263wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230003,6,6,wd,8777180202,0,2,0,0,0,2,0,0,0,0,6,12,8,26462.517042,26462.517042,2,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230003,6,6,wd,8835440600,0,0,1,0,1,0,0,0,0,0,6,12,8,26462.517042,26462.517042,1,0,0,1,2019121263wdS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230004,6,6,wd,8835010105,0,3,0,0,0,3,0,0,0,0,6,12,8,26462.517042,26462.517042,3,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230005,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,12,8,26462.517042,26462.517042,0,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230006,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,12,8,26462.517042,26462.517042,0,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230007,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,12,8,26462.517042,26462.517042,0,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230008,6,6,wd,8835430301,0,1,0,0,0,1,0,0,0,0,6,12,8,26462.517042,26462.517042,1,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230009,6,6,wd,8777180202,0,1,0,0,0,1,0,0,0,0,6,12,8,26462.517042,26462.517042,1,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
FLORIDA POMPANO,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230009,6,6,wd,8835280901,2,0,0,2,0,0,606,1.36,0,0,6,12,8,26462.517042,26462.517042,2,1.36,606,2,2019121263wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230010,6,6,wd,8777180202,0,1,0,0,0,1,0,0,0,0,6,12,8,26462.517042,26462.517042,1,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230011,6,6,wd,8777180202,0,1,0,0,0,1,0,0,0,0,6,12,8,26462.517042,26462.517042,1,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230012,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,12,8,26462.517042,26462.517042,0,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230013,6,6,wd,,0,0,0,0,0,0,0,0,0,0,6,12,8,26462.517042,26462.517042,0,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230014,6,6,wd,8777180202,0,20,0,0,0,20,0,0,0,0,6,12,8,26462.517042,26462.517042,20,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
FLORIDA POMPANO,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230014,6,6,wd,8835280901,1,15,0,1,0,15,330,0.78,0,0,6,12,8,26462.517042,26462.517042,16,0.78,330,1,2019121263wdS:8AM-8PM,,0,05/04/2021
BLACK DRUM,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230014,6,6,wd,8835440801,1,1,0,1,0,1,530,1.86,0,0,6,12,8,26462.517042,26462.517042,2,1.86,530,1,2019121263wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230015,6,6,wd,8777180202,0,2,0,0,0,2,0,0,0,0,6,12,8,26462.517042,26462.517042,2,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230015,6,6,wd,8835360102,0,1,1,0,1,1,0,0,310,0.4833480126,6,12,8,26462.517042,26462.517042,2,0.4833480126,310,1,2019121263wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230016,6,6,wd,8777180202,0,1,0,0,0,1,0,0,0,0,6,12,8,26462.517042,26462.517042,1,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230016,6,6,wd,8835360102,0,1,1,0,1,1,0,0,265,0.3056298779,6,12,8,26462.517042,26462.517042,2,0.3056298779,265,1,2019121263wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230017,6,6,wd,8777180202,0,2,0,0,0,2,0,0,0,0,6,12,8,26462.517042,26462.517042,2,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2019121263wdS:8AM-8PM,2019612631583820191230,2019,12,3,5,1583820191230017,6,6,wd,8835360102,0,2,0,0,0,2,0,0,0,0,6,12,8,26462.517042,26462.517042,2,0,0,0,2019121263wdS:8AM-8PM,,0,05/04/2021
