common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,strat_interval,fl_reg,wp_int_precal,wp_catch_precal,wp_int,wp_catch,date_published
LITTLE TUNNY,2017041267weS:8AM-8PM,2017212671575520170422,2017,12,7,2,1575520170422037,6,2,we,8850030102,0,0,1,0,1,0,0,0,603,2.58,6,04,1,2.58,603,1,2017041267weS:8AM-8PM,,0,,8,1024.9765392,1024.9765392,1302.2516997,1302.2516997,05/04/2021
SNAPPER FAMILY,2017041257weS:8AM-8PM,2017212571576020170408,2017,12,7,2,1576020170408011,6,2,we,8835360000,0,1,0,0,0,1,0,0,0,0,5,04,1,0,0,0,2017041257weS:8AM-8PM,,0,,8,999.93548467,999.93548467,1270.4365756,1270.4365756,05/04/2021
YELLOWTAIL SNAPPER,2017041257weS:8AM-8PM,2017212571576020170408,2017,12,7,2,1576020170408011,6,2,we,8835360401,0,3,2,0,2,3,0,0,752,2.06,5,04,5,2.06,752,2,2017041257weS:8AM-8PM,,0,,8,999.93548467,999.93548467,1270.4365756,1270.4365756,05/04/2021
,2017031277weS:8AM-8PM,2017212771511220170305,2017,12,7,5,1511220170305001,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,3019.2146922,3019.2146922,4499.7484595,4499.7484595,05/04/2021
SPOTTED SEATROUT,2017031277weS:8AM-8PM,2017212771511220170310,2017,12,7,5,1511220170310001,6,2,we,8835440102,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,1985.2958606,1985.2958606,2522.3552053,2522.3552053,05/04/2021
STRIPED MULLET,2017031277weS:8AM-8PM,2017212771511220170310,2017,12,7,5,1511220170310001,6,2,we,8836010101,8.0026675244,0,0,8,0,0,2976.9923191,5.7299099475,0,0,7,03,8.0026675244,5.7299099475,2976.9923191,8.0026675244,2017031277weS:8AM-8PM,,0,,8,1985.2958606,1985.2958606,2522.3552053,2522.3552053,05/04/2021
WHITE MULLET,2017031277weS:8AM-8PM,2017212771511220170310,2017,12,7,5,1511220170310001,6,2,we,8836010102,1.0003334405,0,0,1,0,0,211.07035596,0.1500500161,0,0,7,03,1.0003334405,0.1500500161,211.07035596,1.0003334405,2017031277weS:8AM-8PM,,0,,8,1985.2958606,1985.2958606,2522.3552053,2522.3552053,05/04/2021
,2017031277weS:8AM-8PM,2017212771511220170310,2017,12,7,5,1511220170310002,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,1985.2958606,1985.2958606,2522.3552053,2522.3552053,05/04/2021
,2017031277weS:8AM-8PM,2017212771511220170310,2017,12,7,5,1511220170310003,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,2355.1746316,2355.1746316,2992.2930428,2992.2930428,05/04/2021
HARDHEAD CATFISH,2017031277weS:8AM-8PM,2017212771511220170310,2017,12,7,5,1511220170310004,6,2,we,8777180202,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,2355.1746316,2355.1746316,2992.2930428,2992.2930428,05/04/2021
,2017031277weS:8AM-8PM,2017212771511220170310,2017,12,7,5,1511220170310005,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,2355.1746316,2355.1746316,2992.2930428,2992.2930428,05/04/2021
,2017031277weS:8AM-8PM,2017212771511220170310,2017,12,7,5,1511220170310006,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,2355.1746316,2355.1746316,2992.2930428,2992.2930428,05/04/2021
,2017031277weS:8AM-8PM,2017212771511220170310,2017,12,7,5,1511220170310007,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,2355.1746316,2355.1746316,2992.2930428,2992.2930428,05/04/2021
SPOTTED SEATROUT,2017031277weS:8AM-8PM,2017212771511220170319,2017,12,7,5,1511220170319001,6,2,we,8835440102,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,1697.8979412,1697.8979412,2157.2108193,2157.2108193,05/04/2021
SPOTTED SEATROUT,2017031277weS:8AM-8PM,2017212771511220170319,2017,12,7,5,1511220170319002,6,2,we,8835440102,0,3,0,0,0,3,0,0,0,0,7,03,3,0,0,0,2017031277weS:8AM-8PM,,0,,8,1697.8979412,1697.8979412,2157.2108193,2157.2108193,05/04/2021
,2017041277wdS:8AM-8PM,2017212771511220170410,2017,12,7,5,1511220170410001,6,2,wd,,0,0,0,0,0,0,0,0,0,0,7,04,0,0,0,0,2017041277wdS:8AM-8PM,,0,,8,3350.4890424,3350.4890424,4618.8429883,4618.8429883,05/04/2021
RED DRUM,2017041277wdS:8AM-8PM,2017212771511220170410,2017,12,7,5,1511220170410002,6,2,wd,8835440901,0.9824603549,1,0,1,0,1,493.19509815,1.2771984614,0,0,7,04,1.9824603549,1.2771984614,493.19509815,0.9824603549,2017041277wdS:8AM-8PM,,0,,8,5640.3903995,5640.3903995,7414.7885873,7414.7885873,05/04/2021
GRAY SNAPPER,2017041277weS:8AM-8PM,2017212771511220170421,2017,12,7,5,1511220170421009,6,2,we,8835360102,0,2,0,0,0,2,0,0,0,0,7,04,2,0,0,0,2017041277weS:8AM-8PM,,0,,8,1520.6048499,1520.6048499,1931.9566592,1931.9566592,05/04/2021
LANE SNAPPER,2017041277weS:8AM-8PM,2017212771511220170421,2017,12,7,5,1511220170421009,6,2,we,8835360112,0,1,0,0,0,1,0,0,0,0,7,04,1,0,0,0,2017041277weS:8AM-8PM,,0,,8,1520.6048499,1520.6048499,1931.9566592,1931.9566592,05/04/2021
GRAY SNAPPER,2017041277weS:8AM-8PM,2017212771511220170421,2017,12,7,5,1511220170421010,6,2,we,8835360102,0,2,0,0,0,2,0,0,0,0,7,04,2,0,0,0,2017041277weS:8AM-8PM,,0,,8,1520.6048499,1520.6048499,1931.9566592,1931.9566592,05/04/2021
LANE SNAPPER,2017041277weS:8AM-8PM,2017212771511220170421,2017,12,7,5,1511220170421010,6,2,we,8835360112,0,1,0,0,0,1,0,0,0,0,7,04,1,0,0,0,2017041277weS:8AM-8PM,,0,,8,1520.6048499,1520.6048499,1931.9566592,1931.9566592,05/04/2021
LANE SNAPPER,2017041277weS:8AM-8PM,2017212771511220170421,2017,12,7,5,1511220170421011,6,2,we,8835360112,0,1,0,0,0,1,0,0,0,0,7,04,1,0,0,0,2017041277weS:8AM-8PM,,0,,8,1520.6048499,1520.6048499,1931.9566592,1931.9566592,05/04/2021
,2017041277weS:8AM-8PM,2017212771511220170421,2017,12,7,5,1511220170421012,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,04,0,0,0,0,2017041277weS:8AM-8PM,,0,,8,1520.6048499,1520.6048499,1931.9566592,1931.9566592,05/04/2021
LADYFISH,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426001,6,2,wd,8738010101,0,10,0,0,0,10,0,0,0,0,7,04,10,0,0,0,2017041277wdS:8AM-8PM,,0,,8,3065.2166261,3065.2166261,4029.4964794,4029.4964794,05/04/2021
SPOTTED SEATROUT,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426001,6,2,wd,8835440102,0,2,0,0,0,2,0,0,0,0,7,04,2,0,0,0,2017041277wdS:8AM-8PM,,0,,8,3065.2166261,3065.2166261,4029.4964794,4029.4964794,05/04/2021
RED DRUM,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426001,6,2,wd,8835440901,0,1,0,0,0,1,0,0,0,0,7,04,1,0,0,0,2017041277wdS:8AM-8PM,,0,,8,3065.2166261,3065.2166261,4029.4964794,4029.4964794,05/04/2021
LADYFISH,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426002,6,2,wd,8738010101,0,5,0,0,0,5,0,0,0,0,7,04,5,0,0,0,2017041277wdS:8AM-8PM,,0,,8,3065.2166261,3065.2166261,4029.4964794,4029.4964794,05/04/2021
SPOTTED SEATROUT,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426002,6,2,wd,8835440102,0,4,0,0,0,4,0,0,0,0,7,04,4,0,0,0,2017041277wdS:8AM-8PM,,0,,8,3065.2166261,3065.2166261,4029.4964794,4029.4964794,05/04/2021
RED DRUM,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426002,6,2,wd,8835440901,0,1,0,0,0,1,0,0,0,0,7,04,1,0,0,0,2017041277wdS:8AM-8PM,,0,,8,3065.2166261,3065.2166261,4029.4964794,4029.4964794,05/04/2021
LADYFISH,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426003,6,2,wd,8738010101,0,1,0,0,0,1,0,0,0,0,7,04,1,0,0,0,2017041277wdS:8AM-8PM,,0,,8,3065.2166261,3065.2166261,4029.4964794,4029.4964794,05/04/2021
GRAY SNAPPER,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426003,6,2,wd,8835360102,0,1,0,0,0,1,0,0,0,0,7,04,1,0,0,0,2017041277wdS:8AM-8PM,,0,,8,3065.2166261,3065.2166261,4029.4964794,4029.4964794,05/04/2021
,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426004,6,2,wd,,0,0,0,0,0,0,0,0,0,0,7,04,0,0,0,0,2017041277wdS:8AM-8PM,,0,,8,3065.2166261,3065.2166261,4029.4964794,4029.4964794,05/04/2021
,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426005,6,2,wd,,0,0,0,0,0,0,0,0,0,0,7,04,0,0,0,0,2017041277wdS:8AM-8PM,,0,,8,1915.3501518,1915.3501518,2517.8960037,2517.8960037,05/04/2021
PINFISH,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426008,6,2,wd,8835430201,0,1,0,0,0,1,0,0,0,0,7,04,1,0,0,0,2017041277wdS:8AM-8PM,,0,,8,1915.3501518,1915.3501518,2517.8960037,2517.8960037,05/04/2021
,2017041277wdS:8AM-8PM,2017212771511220170426,2017,12,7,5,1511220170426009,6,2,wd,,0,0,0,0,0,0,0,0,0,0,7,04,0,0,0,0,2017041277wdS:8AM-8PM,,0,,8,1915.3501518,1915.3501518,2517.8960037,2517.8960037,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305001,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,1182.9189504,1182.9189504,1502.920462,1502.920462,05/04/2021
BLACK DRUM,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305002,6,2,we,8835440801,1.0003334405,0,0,1,0,0,439.1463804,1.2404134663,0,0,7,03,1.0003334405,1.2404134663,439.1463804,1.0003334405,2017031277weS:8AM-8PM,,0,,8,1182.9189504,1182.9189504,1502.920462,1502.920462,05/04/2021
PUFFER GENUS,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305002,6,2,we,8861010200,0,2,0,0,0,2,0,0,0,0,7,03,2,0,0,0,2017031277weS:8AM-8PM,,0,,8,1182.9189504,1182.9189504,1502.920462,1502.920462,05/04/2021
SPOTTED SEATROUT,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305003,6,2,we,8835440102,0,5,0,0,0,5,0,0,0,0,7,03,5,0,0,0,2017031277weS:8AM-8PM,,0,,8,1182.9189504,1182.9189504,1502.920462,1502.920462,05/04/2021
RED DRUM,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305003,6,2,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,1182.9189504,1182.9189504,1502.920462,1502.920462,05/04/2021
SPOTTED SEATROUT,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305004,6,2,we,8835440102,0,5,0,0,0,5,0,0,0,0,7,03,5,0,0,0,2017031277weS:8AM-8PM,,0,,8,1182.9189504,1182.9189504,1502.920462,1502.920462,05/04/2021
SEATROUT GENUS,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305005,6,2,we,8835440100,0,2,0,0,0,2,0,0,0,0,7,03,2,0,0,0,2017031277weS:8AM-8PM,,0,,8,1182.9189504,1182.9189504,1502.920462,1502.920462,05/04/2021
KINGFISH GENUS,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305005,6,2,we,8835440600,0,2,0,0,0,2,0,0,0,0,7,03,2,0,0,0,2017031277weS:8AM-8PM,,0,,8,1182.9189504,1182.9189504,1502.920462,1502.920462,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305006,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,390.39189584,390.39189584,496.00014292,496.00014292,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305007,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,390.39189584,390.39189584,496.00014292,496.00014292,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305008,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,390.39189584,390.39189584,496.00014292,496.00014292,05/04/2021
SHEEPSHEAD,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305009,6,2,we,8835430301,1.0003334405,0,0,1,0,0,399.13304278,1.4404801544,0,0,7,03,1.0003334405,1.4404801544,399.13304278,1.0003334405,2017031277weS:8AM-8PM,,0,,8,459.8828735,459.8828735,584.28971864,584.28971864,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305010,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,459.8828735,459.8828735,584.28971864,584.28971864,05/04/2021
SHEEPSHEAD,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305011,6,2,we,8835430301,1.0003334405,0,0,1,0,0,472.15738394,2.8209403024,0,0,7,03,1.0003334405,2.8209403024,472.15738394,1.0003334405,2017031277weS:8AM-8PM,,0,,8,390.39189584,390.39189584,496.00014292,496.00014292,05/04/2021
BLACK DRUM,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305011,6,2,we,8835440801,0,6,0,0,0,6,0,0,0,0,7,03,6,0,0,0,2017031277weS:8AM-8PM,,0,,8,390.39189584,390.39189584,496.00014292,496.00014292,05/04/2021
HAIRY BLENNY,2017031277weS:8AM-8PM,2017212771515620170305,2017,12,7,5,1515620170305011,6,2,we,8842090307,0,4,0,0,0,4,0,0,0,0,7,03,4,0,0,0,2017031277weS:8AM-8PM,,0,,8,390.39189584,390.39189584,496.00014292,496.00014292,05/04/2021
HARDHEAD CATFISH,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310001,6,2,we,8777180202,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,1510.1293801,1510.1293801,1918.6473806,1918.6473806,05/04/2021
KINGFISH GENUS,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310002,6,2,we,8835440600,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,2768.8488197,2768.8488197,3517.8737697,3517.8737697,05/04/2021
BONNETHEAD,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310003,6,2,we,8708030101,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,2139.4890999,2139.4890999,2718.2605751,2718.2605751,05/04/2021
HARDHEAD CATFISH,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310003,6,2,we,8777180202,0,2,0,0,0,2,0,0,0,0,7,03,2,0,0,0,2017031277weS:8AM-8PM,,0,,8,2139.4890999,2139.4890999,2718.2605751,2718.2605751,05/04/2021
HARDHEAD CATFISH,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310004,6,2,we,8777180202,0,12,0,0,0,12,0,0,0,0,7,03,12,0,0,0,2017031277weS:8AM-8PM,,0,,8,2139.4890999,2139.4890999,2718.2605751,2718.2605751,05/04/2021
BLACK SEA BASS,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310004,6,2,we,8835020301,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,2139.4890999,2139.4890999,2718.2605751,2718.2605751,05/04/2021
BLUEFISH,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310005,6,2,we,8835250101,0,2,0,0,0,2,0,0,0,0,7,03,2,0,0,0,2017031277weS:8AM-8PM,,0,,8,1510.1293801,1510.1293801,1918.6473806,1918.6473806,05/04/2021
BLUEFISH,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310006,6,2,we,8835250101,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,1510.1293801,1510.1293801,1918.6473806,1918.6473806,05/04/2021
RED DRUM,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310006,6,2,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,1510.1293801,1510.1293801,1918.6473806,1918.6473806,05/04/2021
STINGRAY GENUS,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310007,6,2,we,8713050100,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,1510.1293801,1510.1293801,1918.6473806,1918.6473806,05/04/2021
RED DRUM,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310007,6,2,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,1510.1293801,1510.1293801,1918.6473806,1918.6473806,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310008,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,1510.1293801,1510.1293801,1918.6473806,1918.6473806,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310009,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,1510.1293801,1510.1293801,1918.6473806,1918.6473806,05/04/2021
BLACK DRUM,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310019,6,2,we,8835440801,1.0003334405,0,0,1,0,0,461.15371609,1.4404801544,0,0,7,03,1.0003334405,1.4404801544,461.15371609,1.0003334405,2017031277weS:8AM-8PM,,0,,8,1730.8654268,1730.8654268,2199.0966211,2199.0966211,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170310,2017,12,7,5,1515620170310020,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,1730.8654268,1730.8654268,2199.0966211,2199.0966211,05/04/2021
SPOTTED SEATROUT,2017031277weS:8AM-8PM,2017212771515620170318,2017,12,7,5,1515620170318001,6,2,we,8835440102,2.0006668811,0,0,2,0,0,761.25374826,1.1203734534,0,0,7,03,2.0006668811,1.1203734534,761.25374826,2.0006668811,2017031277weS:8AM-8PM,,0,,8,2651.2018113,2651.2018113,3368.4010639,3368.4010639,05/04/2021
SOUTHERN FLOUNDER,2017031277weS:8AM-8PM,2017212771515620170318,2017,12,7,5,1515620170318002,6,2,we,8857030304,2.0006668811,0,0,2,0,0,866.28875952,1.8606201994,0,0,7,03,2.0006668811,1.8606201994,866.28875952,2.0006668811,2017031277weS:8AM-8PM,,0,,8,2651.2018113,2651.2018113,3368.4010639,3368.4010639,05/04/2021
STINGRAY GENUS,2017031277weS:8AM-8PM,2017212771515620170318,2017,12,7,5,1515620170318003,6,2,we,8713050100,0,6,0,0,0,6,0,0,0,0,7,03,6,0,0,0,2017031277weS:8AM-8PM,,0,,8,2917.170451,2917.170451,3706.3191526,3706.3191526,05/04/2021
SEATROUT GENUS,2017031277weS:8AM-8PM,2017212771515620170318,2017,12,7,5,1515620170318003,6,2,we,8835440100,0,4,0,0,0,4,0,0,0,0,7,03,4,0,0,0,2017031277weS:8AM-8PM,,0,,8,2917.170451,2917.170451,3706.3191526,3706.3191526,05/04/2021
SPOTTED SEATROUT,2017031277weS:8AM-8PM,2017212771515620170318,2017,12,7,5,1515620170318003,6,2,we,8835440102,1.0003334405,0,0,1,0,0,377.12570709,0.6002000643,0,0,7,03,1.0003334405,0.6002000643,377.12570709,1.0003334405,2017031277weS:8AM-8PM,,0,,8,2917.170451,2917.170451,3706.3191526,3706.3191526,05/04/2021
SOUTHERN KINGFISH,2017031277weS:8AM-8PM,2017212771515620170318,2017,12,7,5,1515620170318003,6,2,we,8835440601,2.0006668811,0,0,2,0,0,532.17739037,0.4401467138,0,0,7,03,2.0006668811,0.4401467138,532.17739037,2.0006668811,2017031277weS:8AM-8PM,,0,,8,2917.170451,2917.170451,3706.3191526,3706.3191526,05/04/2021
ATLANTIC CROAKER,2017031277weS:8AM-8PM,2017212771515620170318,2017,12,7,5,1515620170318003,6,2,we,8835440702,0,0,2,0,2,0,0,0,356,0.12,7,03,2,0.12,356,2,2017031277weS:8AM-8PM,,0,,8,2917.170451,2917.170451,3706.3191526,3706.3191526,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170318,2017,12,7,5,1515620170318004,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,2917.170451,2917.170451,3706.3191526,3706.3191526,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170318,2017,12,7,5,1515620170318005,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,2917.170451,2917.170451,3706.3191526,3706.3191526,05/04/2021
SOUTHERN KINGFISH,2017031277wdS:8AM-8PM,2017212771515620170320,2017,12,7,5,1515620170320007,6,2,wd,8835440601,13.844302012,0,0,16,0,0,3949.087149,3.5129916356,0,0,7,03,13.844302012,3.5129916356,3949.087149,13.844302012,2017031277wdS:8AM-8PM,,0,,8,11710.391217,11710.391217,15394.337803,15394.337803,05/04/2021
,2017031277wdS:8AM-8PM,2017212771515620170320,2017,12,7,5,1515620170320008,6,2,wd,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277wdS:8AM-8PM,,0,,8,11710.391217,11710.391217,15394.337803,15394.337803,05/04/2021
SPOTTED SEATROUT,2017031277wdS:8AM-8PM,2017212771515620170320,2017,12,7,5,1515620170320009,6,2,wd,8835440102,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277wdS:8AM-8PM,,0,,8,10442.399396,10442.399396,13727.451184,13727.451184,05/04/2021
BLACK SEA BASS,2017031277wdS:8AM-8PM,2017212771515620170320,2017,12,7,5,1515620170320010,6,2,wd,8835020301,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277wdS:8AM-8PM,,0,,8,10442.399396,10442.399396,13727.451184,13727.451184,05/04/2021
RED DRUM,2017031277wdS:8AM-8PM,2017212771515620170320,2017,12,7,5,1515620170320011,6,2,wd,8835440901,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277wdS:8AM-8PM,,0,,8,10442.399396,10442.399396,13727.451184,13727.451184,05/04/2021
BLACK SEA BASS,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325001,6,2,we,8835020301,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,620.3577587,620.3577587,788.17603606,788.17603606,05/04/2021
SEATROUT GENUS,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325001,6,2,we,8835440100,0,6,0,0,0,6,0,0,0,0,7,03,6,0,0,0,2017031277weS:8AM-8PM,,0,,8,620.3577587,620.3577587,788.17603606,788.17603606,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325002,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,804.83166779,804.83166779,1022.5535584,1022.5535584,05/04/2021
RED DRUM,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325003,6,2,we,8835440901,1.0003334405,0,0,1,0,0,520.17338909,1.7005668489,0,0,7,03,1.0003334405,1.7005668489,520.17338909,1.0003334405,2017031277weS:8AM-8PM,,0,,8,804.83166779,804.83166779,1022.5535584,1022.5535584,05/04/2021
,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325004,6,2,we,,0,0,0,0,0,0,0,0,0,0,7,03,0,0,0,0,2017031277weS:8AM-8PM,,0,,8,620.3577587,620.3577587,788.17603606,788.17603606,05/04/2021
SPOTTED SEATROUT,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325005,6,2,we,8835440102,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,620.3577587,620.3577587,788.17603606,788.17603606,05/04/2021
PINFISH,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325006,6,2,we,8835430201,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,620.3577587,620.3577587,788.17603606,788.17603606,05/04/2021
SPOTTED SEATROUT,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325007,6,2,we,8835440102,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,989.30557688,989.30557688,1256.9310807,1256.9310807,05/04/2021
BLACK SEA BASS,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325008,6,2,we,8835020301,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,804.83166779,804.83166779,1022.5535584,1022.5535584,05/04/2021
BLACK SEA BASS,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325009,6,2,we,8835020301,0,1,0,0,0,1,0,0,0,0,7,03,1,0,0,0,2017031277weS:8AM-8PM,,0,,8,804.83166779,804.83166779,1022.5535584,1022.5535584,05/04/2021
OYSTER TOADFISH,2017031277weS:8AM-8PM,2017212771515620170325,2017,12,7,5,1515620170325010,6,2,we,8783010201,0,5,0,0,0,5,0,0,0,0,7,03,5,0,0,0,2017031277weS:8AM-8PM,,0,,8,620.3577587,620.3577587,788.17603606,788.17603606,05/04/2021
